Date,AveragePrice,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
16/08/2015,1.5,1230.78,45937.58,258,22371.73,0,0,conventional,2015,BuffaloRochester
9/8/2015,1.47,1139.74,56289.28,349.19,24051.92,0,0,conventional,2015,BuffaloRochester
2/8/2015,1.47,1447.81,44620.7,471.55,31622.86,0,0,conventional,2015,BuffaloRochester
26/07/2015,1.39,1679.28,45615.48,741.77,43788.54,0,0,conventional,2015,BuffaloRochester
19/07/2015,1.36,1165.75,54492.85,2205.14,70982.41,0,0,conventional,2015,BuffaloRochester
12/7/2015,1.45,1119.38,47294.67,4714.73,73796.01,426.67,0,conventional,2015,BuffaloRochester
5/7/2015,1.47,1503.1,56925.46,6707.85,74370.82,906.67,0,conventional,2015,BuffaloRochester
28/06/2015,1.36,1235.69,51801.73,5397.32,78749.74,62.22,0,conventional,2015,BuffaloRochester
21/06/2015,1.5,1254.83,47845.57,5424.52,54130.44,0,0,conventional,2015,BuffaloRochester
14/06/2015,1.34,1183.9,48286.51,4432.54,95473.84,0,0,conventional,2015,BuffaloRochester
7/6/2015,1.38,779.02,57999.61,138.81,71990.67,0,0,conventional,2015,BuffaloRochester
31/05/2015,1.4,1039.49,54249.06,79.38,75473.15,0,0,conventional,2015,BuffaloRochester
24/05/2015,1.43,1033.76,55018.95,103.94,65741.52,44.44,0,conventional,2015,BuffaloRochester
17/05/2015,1.35,932.52,61668.49,56.53,73414.91,977.78,0,conventional,2015,BuffaloRochester
10/5/2015,1.33,1321.83,73754.3,185.16,94832.56,453.33,0,conventional,2015,BuffaloRochester
3/5/2015,1.42,946.38,50266.22,81.86,84332.05,1102.22,43.06,conventional,2015,BuffaloRochester
26/04/2015,1.41,1117.56,49556.91,106.4,85503.15,640,40.28,conventional,2015,BuffaloRochester
19/04/2015,1.42,1021.72,52954.82,59.18,85056.94,519.86,0,conventional,2015,BuffaloRochester
12/4/2015,1.42,884.02,45443.61,92.75,70938.4,813.75,0,conventional,2015,BuffaloRochester
5/4/2015,1.44,969.27,51023.86,95.69,71408.88,597.92,50,conventional,2015,BuffaloRochester
29/03/2015,1.39,1352.63,48430.03,80.52,69919,108.47,0,conventional,2015,BuffaloRochester
22/03/2015,1.4,3090.55,45420.06,48.2,71288.59,55.56,0,conventional,2015,BuffaloRochester
15/03/2015,1.47,3500.48,45688.61,66.42,54046.49,111.11,0,conventional,2015,BuffaloRochester
8/3/2015,1.35,1072.46,61973.56,102.31,62216.63,360,0,conventional,2015,BuffaloRochester
1/3/2015,1.43,1032.92,41685.04,104.16,69479.52,62.22,0,conventional,2015,BuffaloRochester
22/02/2015,1.41,1709.23,45393.96,131.72,61765.34,546.67,0,conventional,2015,BuffaloRochester
15/02/2015,1.44,1520.76,43271.55,57.76,55232.63,124.44,0,conventional,2015,BuffaloRochester
8/2/2015,1.36,1822.41,66261.92,161.96,63918.25,595.56,0,conventional,2015,BuffaloRochester
1/2/2015,1.33,2117.73,64770.55,112.49,86848.47,71.11,0,conventional,2015,BuffaloRochester
25/01/2015,1.5,1321.19,54007.48,74.53,57909.74,740,0,conventional,2015,BuffaloRochester
18/01/2015,1.52,1625.26,61859.85,133.29,43419.67,2.22,0,conventional,2015,BuffaloRochester
11/1/2015,1.54,1642.25,50985.2,79.61,53514.26,0,0,conventional,2015,BuffaloRochester
4/1/2015,1.4,3267.97,55693.04,109.55,57182.88,0,0,conventional,2015,BuffaloRochester
27/12/2015,0.9,1833946.59,1760956.02,232755.85,1090140.07,110737.35,11829.59,conventional,2015,California
20/12/2015,0.94,1676601.43,1543280.76,266689.82,1061703.58,136747.1,10714.52,conventional,2015,California
13/12/2015,0.87,1806690.08,1627240.76,232985.13,1404012,180150.37,8275.96,conventional,2015,California
6/12/2015,0.78,1943065.5,2100246.17,221957.26,1376640.91,126664.37,6962.06,conventional,2015,California
29/11/2015,0.91,1461699.38,1810202.7,222311.07,991568.84,82338.39,7590.24,conventional,2015,California
22/11/2015,0.92,1602215.57,1917124.52,215632.16,979612.52,82444.32,7249.07,conventional,2015,California
15/11/2015,0.83,2243013.44,2164098.99,195159.32,1091768.68,53797.92,7352.34,conventional,2015,California
8/11/2015,0.98,2317858.81,1758964.54,216523.58,813006.4,36305.96,6324.22,conventional,2015,California
1/11/2015,0.95,2369824.75,2596785.28,211901.97,626993.54,19804.69,5117.73,conventional,2015,California
25/10/2015,1.12,1733791.31,2025016.15,215622.63,606392.86,7596.27,4042.59,conventional,2015,California
18/10/2015,1.07,1847991.31,2286235.79,217814.17,633893.61,10780.32,2316.59,conventional,2015,California
11/10/2015,1.08,1757211.58,2530023.18,221032.74,533478.03,18373.18,3190.67,conventional,2015,California
4/10/2015,1.02,1461112.39,2788317.94,222260.58,442923.78,25572.26,3594.34,conventional,2015,California
27/09/2015,1.04,1860050.39,2635028.38,206460.07,496867.66,13336.34,5041.79,conventional,2015,California
20/09/2015,1.14,1702965.49,2230693.51,273922.36,529779.37,17303.91,5126.49,conventional,2015,California
13/09/2015,1.13,1863270.81,2388023.33,270794.34,502056.88,76297.56,6065.2,conventional,2015,California
6/9/2015,1.09,2859325.91,2077193.6,240185,591629.83,33545.37,4513.07,conventional,2015,California
30/08/2015,1.08,3104607.82,1660274.32,233027.36,640600.64,5989.25,2885.76,conventional,2015,California
23/08/2015,1.18,2626977.95,1798911.33,222082.91,535183.95,6573.5,3491.36,conventional,2015,California
16/08/2015,1.11,3098708.55,1731349,208724.73,572197.46,2081.96,3372.38,conventional,2015,California
9/8/2015,1.1,3260775.73,2196704.97,193831.6,570728.54,7356.84,2683.59,conventional,2015,California
2/8/2015,1.16,2940145.82,1737845.94,183471.03,559587.76,4953.57,2234.75,conventional,2015,California
26/07/2015,1.13,3112921.78,1636659.9,209427.05,590750.1,5181.16,2676.28,conventional,2015,California
19/07/2015,1.18,2805887.74,1629871.75,188207.47,577736.96,20673.8,2822.8,conventional,2015,California
12/7/2015,1.13,2747299.98,1923893.11,157478.05,601358.64,18032.41,3574.73,conventional,2015,California
5/7/2015,1.12,3581149.88,2120303.06,254187.47,731692.08,27317.19,3362.15,conventional,2015,California
28/06/2015,1.1,3163839.74,1610910.07,212173.21,630301.44,21861.54,2656.02,conventional,2015,California
21/06/2015,1.07,3328631.93,1743509.25,218423.77,634244.68,24277.53,3510.13,conventional,2015,California
14/06/2015,0.97,4075881.34,1771908.98,210670.82,657421.42,22961.19,2818.56,conventional,2015,California
7/6/2015,0.98,3614314.44,1860329.3,221330.48,651944.51,23422.39,3501.78,conventional,2015,California
31/05/2015,0.98,3620440.35,1826496.62,209443.33,554224.64,23083.08,3215.29,conventional,2015,California
24/05/2015,1.1,2978396.74,1873205.91,195991.06,546420.69,24485.84,3213.4,conventional,2015,California
17/05/2015,1.08,2923673.93,1649623.66,168597.35,525804.7,18497.03,2941.83,conventional,2015,California
10/5/2015,0.93,4085858.78,1735132.32,194575.97,613601.09,18366.27,2823.53,conventional,2015,California
3/5/2015,0.88,4340117.03,3403145.1,192473.92,609388.58,19735.89,2673.97,conventional,2015,California
26/04/2015,1.15,2421009.67,1729486.77,196469.02,548252.41,26483.99,1863.18,conventional,2015,California
19/04/2015,1.05,3024466.22,2070974.14,177354.82,524767.96,71988.59,1529.08,conventional,2015,California
12/4/2015,1.06,2848184,1988818.23,185198.77,532714.02,79865.3,1864.19,conventional,2015,California
5/4/2015,1.12,2754464.87,1886168.89,225396.85,539258.29,59212.09,2654.56,conventional,2015,California
29/03/2015,1.1,2609532.63,1869271.31,193577.55,605995.11,61958.73,1486.34,conventional,2015,California
22/03/2015,1.06,2348618.25,2314393.94,195791.46,681403.86,30058.97,1546.29,conventional,2015,California
15/03/2015,1.06,2962520.41,1737353.95,194761.49,632903.55,27625.15,1998.56,conventional,2015,California
8/3/2015,0.96,3484274.6,1649936.05,184720.58,642307,27241.05,1764.61,conventional,2015,California
1/3/2015,0.84,3516551.29,2460932.41,170580.54,515386.4,34845.51,1838.1,conventional,2015,California
22/02/2015,0.96,3210177.22,1933699.49,172675.88,596184.9,36940.51,2193.32,conventional,2015,California
15/02/2015,0.96,3315163.6,1620462.13,169907.54,544990.68,47017.93,2403.05,conventional,2015,California
8/2/2015,0.91,2908845.38,2200393.89,149458.93,553682.71,56311.08,2532.59,conventional,2015,California
1/2/2015,0.85,4794142.14,3460743.8,177145.49,556205.2,41203.2,2740.84,conventional,2015,California
25/01/2015,1.06,2380955.61,1827783.28,150535.5,521004.15,46809.48,2796.24,conventional,2015,California
18/01/2015,1.02,2780859.66,2108450.36,121614.31,520299.26,36501.18,3190.49,conventional,2015,California
11/1/2015,0.92,2889591.29,2485720.1,103573.42,510560.41,31874.03,3613.09,conventional,2015,California
4/1/2015,0.93,2843648.26,2267755.26,137479.64,477193.38,47882.56,3375.8,conventional,2015,California
27/12/2015,0.96,33070.27,62956.24,23041.69,35130.42,2499.62,0,conventional,2015,Charlotte
20/12/2015,0.98,29500.04,55520.58,19842.51,33273.25,1781.51,0,conventional,2015,Charlotte
13/12/2015,0.95,31727.46,62544.19,23842.95,35793.08,3238.51,0,conventional,2015,Charlotte
6/12/2015,0.99,34117.36,63074.74,28482.72,28181.92,2257.34,0,conventional,2015,Charlotte
29/11/2015,0.95,31911.11,53470.54,22685.8,27376.3,3415.11,0,conventional,2015,Charlotte
22/11/2015,1,30028.69,53644.97,24221.58,22228.47,3494.62,0,conventional,2015,Charlotte
15/11/2015,1.01,28543.88,80244.55,36860.51,21132.1,2500.12,0,conventional,2015,Charlotte
8/11/2015,1.03,30860.74,54456.01,49282.25,28076.04,1647,0,conventional,2015,Charlotte
1/11/2015,1.11,33371.6,47079.68,53968.86,32848.04,4525.69,0,conventional,2015,Charlotte
25/10/2015,1.27,23093.86,38356.83,44882.51,30219.23,4368.18,0,conventional,2015,Charlotte
18/10/2015,1.26,22805.02,54518.85,44707.32,31176.68,3358.11,0,conventional,2015,Charlotte
11/10/2015,1.14,22941.59,45669.33,58989.81,33103.01,6692.82,0,conventional,2015,Charlotte
4/10/2015,1.22,23648.94,44671.1,40366.93,30388.81,7661.96,0,conventional,2015,Charlotte
27/09/2015,1.09,24397.92,54210.03,58551.64,27053.27,4567.36,0,conventional,2015,Charlotte
20/09/2015,1.2,25922.66,46906.06,41261.83,38940.45,8412.98,0,conventional,2015,Charlotte
13/09/2015,1.19,30122.92,41616.87,36469.43,56910.24,5958.07,0,conventional,2015,Charlotte
6/9/2015,1.01,35126.74,62187.49,64372.34,59197.7,6844.16,0,conventional,2015,Charlotte
30/08/2015,1.2,33511.97,41700.97,38130.29,63371.06,2312.59,0,conventional,2015,Charlotte
23/08/2015,1.15,32280.63,50475.57,41677.6,76846.13,2018.44,0,conventional,2015,Charlotte
16/08/2015,1.24,32128.6,42068.1,41343.26,60769.22,2216.34,0,conventional,2015,Charlotte
9/8/2015,1.21,29915.8,43782.95,37614.3,57783.2,3963.07,0,conventional,2015,Charlotte
2/8/2015,1.24,30200.32,48686.77,39734.9,58627.67,2072.24,0,conventional,2015,Charlotte
26/07/2015,1.23,30901.1,39607.94,39260.71,62053.65,2073.42,0,conventional,2015,Charlotte
19/07/2015,1.19,33382.11,49072.16,39515.29,62470.83,3134.64,0,conventional,2015,Charlotte
12/7/2015,1.18,23580.7,56317.45,35107.11,65681.23,2170.33,0,conventional,2015,Charlotte
5/7/2015,1.18,30803.29,73470.29,40602.17,67865.26,3377.89,0,conventional,2015,Charlotte
28/06/2015,1.17,23693.74,58162.31,42044.35,67989.08,1764.53,0,conventional,2015,Charlotte
21/06/2015,1.17,30951.17,58913.49,38260.1,69426,3622.34,0,conventional,2015,Charlotte
14/06/2015,1.15,31247.67,64828.77,41193.22,67842.39,1981.83,0,conventional,2015,Charlotte
7/6/2015,1.15,43524.21,45226.73,38578.8,69123.57,3526.99,0,conventional,2015,Charlotte
31/05/2015,1.19,45688.14,43259.91,44529.73,58990.8,2162.28,0,conventional,2015,Charlotte
24/05/2015,1.2,43628.72,59207.62,46014.43,59663.25,4013.7,0,conventional,2015,Charlotte
17/05/2015,1.21,44340.34,46424.29,40248.52,57583.99,2202.85,0,conventional,2015,Charlotte
10/5/2015,1.19,47626.37,42863.8,38370.27,61759.57,2147.08,0,conventional,2015,Charlotte
3/5/2015,1,50203.31,69446.61,77627.49,58626.28,5588.51,0,conventional,2015,Charlotte
26/04/2015,1.2,39481.13,44796.9,37961.14,58701.2,1201.18,0,conventional,2015,Charlotte
19/04/2015,1.18,38330.46,41954.32,36041.12,63182.05,1436.27,0,conventional,2015,Charlotte
12/4/2015,1.17,48793.38,50390.01,39638.34,61787.29,3396.22,0,conventional,2015,Charlotte
5/4/2015,1.19,43112.4,40448.49,36210.12,56450.56,1599.1,98.61,conventional,2015,Charlotte
29/03/2015,1.23,34498.06,50741.07,40688.42,51856.01,1004.93,0,conventional,2015,Charlotte
22/03/2015,1.19,41638.46,44726.81,37099.23,56443.98,2967.67,0,conventional,2015,Charlotte
15/03/2015,1.19,39138.41,48595.62,43739.93,51028.01,1442.08,0,conventional,2015,Charlotte
8/3/2015,1.25,29980.15,39244.64,36249.61,52537.96,1374.33,0,conventional,2015,Charlotte
1/3/2015,1.18,45465.24,40006.65,34948.86,52873.84,2851.75,0,conventional,2015,Charlotte
22/02/2015,1.08,44679.57,48498.63,61590.31,44919.71,2053.21,0,conventional,2015,Charlotte
15/02/2015,1.22,28227.83,38591.73,40430.51,40419.97,9128.47,0,conventional,2015,Charlotte
8/2/2015,1.17,31509.41,35566.91,31778.73,41921.3,9363.03,0,conventional,2015,Charlotte
1/2/2015,0.98,52915.5,71209.89,80813.88,33450.14,15620.29,0,conventional,2015,Charlotte
25/01/2015,1.18,37383.37,44000.75,31576.2,41623.4,12686.41,0,conventional,2015,Charlotte
18/01/2015,1.25,26462.87,40475.81,38677.39,33996.73,13058.35,0,conventional,2015,Charlotte
11/1/2015,1.26,31586.35,38118.77,40801.77,38822.26,10613.53,0,conventional,2015,Charlotte
4/1/2015,1.19,29419.03,47220.75,38568.95,44329.03,6468.53,0,conventional,2015,Charlotte
27/12/2015,0.93,42799,445218.79,78378.25,83066.75,1617.67,10056.67,conventional,2015,Chicago
20/12/2015,0.91,35724.99,464574.15,96306.3,76241.25,9592.65,8230,conventional,2015,Chicago
13/12/2015,1.07,40380.09,451470.42,94162.53,76829.42,5693.75,65.29,conventional,2015,Chicago
6/12/2015,1.14,53173.18,455048.11,92888.37,62473.12,420.95,16.76,conventional,2015,Chicago
29/11/2015,1.11,42851.47,422479.32,74988.97,61862.57,298.89,0,conventional,2015,Chicago
22/11/2015,0.94,34868.5,553545.31,89732.33,73457.31,294.44,0,conventional,2015,Chicago
15/11/2015,1.17,31286.11,441753.6,93857.48,74723.66,261.11,0,conventional,2015,Chicago
8/11/2015,1.01,44528.42,498562.41,101889.32,65842.08,324.38,0,conventional,2015,Chicago
1/11/2015,1,69420.04,562214.56,106536.92,68447.93,422.01,0,conventional,2015,Chicago
25/10/2015,1.12,59161.08,454352.6,108012.41,65795.24,323.33,5.61,conventional,2015,Chicago
18/10/2015,1.15,25883.13,482992.35,118311.09,62076.66,285.56,753.79,conventional,2015,Chicago
11/10/2015,1.08,16455.46,503813.92,119996.31,65144.93,528.99,2974.56,conventional,2015,Chicago
4/10/2015,1.18,14268.84,485262.12,105711.4,66015.29,2240.14,1674.84,conventional,2015,Chicago
27/09/2015,1.15,16483.95,532028.74,101193.84,63370.36,2923.19,4501.47,conventional,2015,Chicago
20/09/2015,1.19,16477.56,534644.45,103103.75,71195.89,3316.58,379.19,conventional,2015,Chicago
13/09/2015,1.19,17172.26,546965.49,128619.66,78368.45,3809.54,736.09,conventional,2015,Chicago
6/9/2015,1.11,17595.54,581941.46,122938.43,82905.34,3289.62,7.39,conventional,2015,Chicago
30/08/2015,1.12,17363.14,570147.23,112344.22,71627.03,2205.32,86.59,conventional,2015,Chicago
23/08/2015,1.2,17595.95,550359.51,103622.38,77073.51,2759.79,438.87,conventional,2015,Chicago
16/08/2015,1.16,19193.94,609692.45,104997.44,80018.54,3447.81,340.71,conventional,2015,Chicago
9/8/2015,1.25,18237.36,526303.06,104796.41,79510.48,1904.8,372.9,conventional,2015,Chicago
2/8/2015,1.27,21607.12,559825.17,97419.33,79197.97,2476.3,501.53,conventional,2015,Chicago
26/07/2015,1.12,26653.29,577460.34,99066.58,83728.75,3516.34,907.04,conventional,2015,Chicago
19/07/2015,1.24,20534.84,560871.56,116910.43,92362.71,3531.27,2849.46,conventional,2015,Chicago
12/7/2015,1.26,22933.92,545739.34,109149.46,90428.86,2536.23,1363.39,conventional,2015,Chicago
5/7/2015,1.24,28422.72,661207.19,118634.7,126579.11,2236.49,237.24,conventional,2015,Chicago
28/06/2015,1.21,27391.54,524476.99,104595.1,126835.7,1896.33,1054.56,conventional,2015,Chicago
21/06/2015,1.24,34715.08,536926.08,122239.65,107242.86,1658.76,2120.09,conventional,2015,Chicago
14/06/2015,1.21,55227.59,586037.06,107908.15,116318.18,2618.95,87.48,conventional,2015,Chicago
7/6/2015,1.24,51410.51,544663.98,122929.34,99942.37,4693.09,576.94,conventional,2015,Chicago
31/05/2015,1.26,50563.81,518850.04,132732.66,99122.66,2299.08,3.62,conventional,2015,Chicago
24/05/2015,1.23,57568.25,611797.34,113475.77,101615.53,2639.11,9.04,conventional,2015,Chicago
17/05/2015,1.23,54087.8,569043.02,109205.15,82689.93,2813.47,30.8,conventional,2015,Chicago
10/5/2015,1.23,55587.31,545784.15,141250.98,88847.94,4468.25,0,conventional,2015,Chicago
3/5/2015,1.04,64798.64,690167.81,129694.01,89297.42,4414.64,3.61,conventional,2015,Chicago
26/04/2015,1.24,46749.43,543002.3,97410.38,88341.96,3573.83,790.11,conventional,2015,Chicago
19/04/2015,1.24,52850.1,594214.84,93303.25,89276.61,2780.32,103.94,conventional,2015,Chicago
12/4/2015,1.24,45103.98,488323.33,83137.77,91664.47,2475.13,14.3,conventional,2015,Chicago
5/4/2015,1.27,38641.17,530946.92,90801.53,87170.22,3422.83,829.75,conventional,2015,Chicago
29/03/2015,1.22,25629.52,545317.99,84865.54,97284.77,4163.46,10.68,conventional,2015,Chicago
22/03/2015,1.21,29308,596341.85,83937.78,87394.44,2925.41,39.05,conventional,2015,Chicago
15/03/2015,1.09,30100.78,600833.1,98822.1,93312.94,3914.88,26.59,conventional,2015,Chicago
8/3/2015,1.18,27489.32,523118,112934.4,107215.4,2234.66,5.31,conventional,2015,Chicago
1/3/2015,1.09,24137.05,637043.16,111791.06,88092.48,2289.01,38.97,conventional,2015,Chicago
22/02/2015,1.18,39072.26,533387.47,106178.47,90447.44,3976.51,15.94,conventional,2015,Chicago
15/02/2015,1.17,29711.82,488591.6,110446.6,92518.95,5112.69,19.58,conventional,2015,Chicago
8/2/2015,1.13,28216.83,499138.28,119634.41,78980.96,3273.2,81.93,conventional,2015,Chicago
1/2/2015,0.91,50783.91,824745.44,164884.41,89516.93,3448.62,112.35,conventional,2015,Chicago
25/01/2015,1.22,26117.56,488218.44,145882.24,75867.61,9265.81,87.51,conventional,2015,Chicago
18/01/2015,1.14,24917.77,533717.99,140239.95,95516.44,3311.71,37.57,conventional,2015,Chicago
11/1/2015,1.15,31239.94,558487.79,133848.57,74716.43,4539.25,42.96,conventional,2015,Chicago
4/1/2015,1.11,30270.26,550752.19,124506.1,72888.46,4651.02,0,conventional,2015,Chicago
27/12/2015,0.87,2633.37,100444.22,9546.88,14050.64,30968.06,5350.6,conventional,2015,CincinnatiDayton
20/12/2015,0.85,2732.05,108930.75,7517.01,12118.45,39679.66,4447.65,conventional,2015,CincinnatiDayton
13/12/2015,0.79,3802.6,123544.78,4574.03,15835.2,58783.54,846.12,conventional,2015,CincinnatiDayton
6/12/2015,0.83,2914.81,129978.67,15475.56,13539.21,42885.85,2718.94,conventional,2015,CincinnatiDayton
29/11/2015,0.88,2399.32,94093.55,5885.57,12785.15,24850.38,1342.37,conventional,2015,CincinnatiDayton
22/11/2015,0.89,2565.81,115591.25,9595.72,13804.56,31446.68,1888.97,conventional,2015,CincinnatiDayton
15/11/2015,0.88,2680,129291.79,4905.63,15733.89,40083.17,1028.74,conventional,2015,CincinnatiDayton
8/11/2015,0.87,2979.02,156267.5,19577.35,12989.82,42509.75,4746.69,conventional,2015,CincinnatiDayton
1/11/2015,0.93,2998.18,166867.82,13267.88,14831.2,53584.84,3210.41,conventional,2015,CincinnatiDayton
25/10/2015,1.01,2264.65,132625.92,9187.24,12423.07,45209.19,1971.64,conventional,2015,CincinnatiDayton
18/10/2015,0.98,2297.3,131737.84,8931.62,17414.57,24553.19,1110.04,conventional,2015,CincinnatiDayton
11/10/2015,0.91,2251.48,146962.49,13777.63,16191.77,31742.92,2601.48,conventional,2015,CincinnatiDayton
4/10/2015,0.93,2132.57,157237.69,11767.9,16488.06,45980.45,1637.21,conventional,2015,CincinnatiDayton
27/09/2015,1.08,2220.62,138937.95,11725.37,12344.28,34341.61,2442.79,conventional,2015,CincinnatiDayton
20/09/2015,1.05,3127.8,139042.8,21179.76,12353.22,29601.09,5140.45,conventional,2015,CincinnatiDayton
13/09/2015,1.05,2195.13,139863.58,18310.19,17271.72,34690.26,4218.02,conventional,2015,CincinnatiDayton
6/9/2015,1.02,2462.55,154106.32,8956.92,19499.39,45312.94,1819.79,conventional,2015,CincinnatiDayton
30/08/2015,1.01,2623.58,153832.57,14357.02,17804.54,42734.02,2780.36,conventional,2015,CincinnatiDayton
23/08/2015,1.05,2750.77,141969.26,5299.54,15961.91,41548.22,1079.14,conventional,2015,CincinnatiDayton
16/08/2015,1.01,2472.69,146747.71,21571.37,16806.65,41442.96,5308.09,conventional,2015,CincinnatiDayton
9/8/2015,1.08,2357.57,144957.92,10921.95,19933.89,34194.18,2008.9,conventional,2015,CincinnatiDayton
2/8/2015,1.09,2443.41,142847.6,9778.16,16179.92,33163.78,1708.49,conventional,2015,CincinnatiDayton
26/07/2015,1.03,2474.11,139527.28,5691.94,24769.87,43020.67,1127.31,conventional,2015,CincinnatiDayton
19/07/2015,1.06,3726.35,146965.54,14449.26,21470.67,33782.97,3084.23,conventional,2015,CincinnatiDayton
